session_id,top1,top2,top3,top4,top5
291239,A,A,A,A,A
48349,A,A,A,A,A
465379,A,A,A,A,A
650588,A,A,A,A,A
389658,A,A,A,A,A
395338,A,A,A,A,A
509029,A,A,A,A,A
548289,A,A,A,A,A
694599,A,A,A,A,A
245208,A,A,A,A,A
132049,A,A,A,A,A
484038,A,A,A,A,A
425318,A,A,A,A,A
300898,A,A,A,A,A
26089,A,A,A,A,A
388508,A,A,A,A,A
525339,A,A,A,A,A
149748,A,A,A,A,A
708388,A,A,A,A,A
42889,A,A,A,A,A
605139,A,A,A,A,A
696698,A,A,A,A,A
535269,A,A,A,A,A
164968,A,A,A,A,A
472679,A,A,A,A,A
648948,A,A,A,A,A
451259,A,A,A,A,A
435289,A,A,A,A,A
625498,A,A,A,A,A
269169,A,A,A,A,A
544729,A,A,A,A,A
81459,A,A,A,A,A
367819,A,A,A,A,A
307999,A,A,A,A,A
691059,A,A,A,A,A
403799,A,A,A,A,A
288918,A,A,A,A,A
324748,A,A,A,A,A
325999,A,A,A,A,A
461538,A,A,A,A,A
214909,A,A,A,A,A
848,A,A,A,A,A
312918,A,A,A,A,A
276298,A,A,A,A,A
59089,A,A,A,A,A
142778,A,A,A,A,A
137628,A,A,A,A,A
96039,A,A,A,A,A
603188,A,A,A,A,A
292719,A,A,A,A,A
173179,A,A,A,A,A
467659,A,A,A,A,A
23488,A,A,A,A,A
106898,A,A,A,A,A
221109,A,A,A,A,A
192948,A,A,A,A,A
148928,A,A,A,A,A
425278,A,A,A,A,A
126289,A,A,A,A,A
90039,A,A,A,A,A
568578,A,A,A,A,A
442399,A,A,A,A,A
201449,A,A,A,A,A
681718,A,A,A,A,A
581049,A,A,A,A,A
651548,A,A,A,A,A
141429,A,A,A,A,A
138048,A,A,A,A,A
358139,A,A,A,A,A
228989,A,A,A,A,A
243299,A,A,A,A,A
51639,A,A,A,A,A
539399,A,A,A,A,A
312738,A,A,A,A,A
351448,A,A,A,A,A
343689,A,A,A,A,A
36728,A,A,A,A,A
580269,A,A,A,A,A
485679,A,A,A,A,A
670378,A,A,A,A,A
603048,A,A,A,A,A
634349,A,A,A,A,A
111059,A,A,A,A,A
626908,A,A,A,A,A
570249,A,A,A,A,A
383749,A,A,A,A,A
443018,A,A,A,A,A
446768,A,A,A,A,A
125179,A,A,A,A,A
378658,A,A,A,A,A
484728,A,A,A,A,A
115039,A,A,A,A,A
34598,A,A,A,A,A
8329,A,A,A,A,A
639208,A,A,A,A,A
349539,A,A,A,A,A
600059,A,A,A,A,A
539928,A,A,A,A,A
396108,A,A,A,A,A
272998,A,A,A,A,A
711458,A,A,A,A,A
636839,A,A,A,A,A
154688,A,A,A,A,A
670849,A,A,A,A,A
167639,A,A,A,A,A
458669,A,A,A,A,A
216918,A,A,A,A,A
611859,A,A,A,A,A
475659,A,A,A,A,A
325199,A,A,A,A,A
87929,A,A,A,A,A
455149,A,A,A,A,A
21428,A,A,A,A,A
140559,A,A,A,A,A
201069,A,A,A,A,A
618109,A,A,A,A,A
645168,A,A,A,A,A
300249,A,A,A,A,A
462629,A,A,A,A,A
488389,A,A,A,A,A
586758,A,A,A,A,A
63379,A,A,A,A,A
631359,A,A,A,A,A
501418,A,A,A,A,A
648489,A,A,A,A,A
701589,A,A,A,A,A
707899,A,A,A,A,A
384968,A,A,A,A,A
699628,A,A,A,A,A
144828,A,A,A,A,A
421289,A,A,A,A,A
492659,A,A,A,A,A
483028,A,A,A,A,A
245449,A,A,A,A,A
533588,A,A,A,A,A
289298,A,A,A,A,A
138648,A,A,A,A,A
449489,A,A,A,A,A
349269,A,A,A,A,A
422248,A,A,A,A,A
12108,A,A,A,A,A
619898,A,A,A,A,A
256029,A,A,A,A,A
605879,A,A,A,A,A
389528,A,A,A,A,A
553018,A,A,A,A,A
490479,A,A,A,A,A
581759,A,A,A,A,A
513788,A,A,A,A,A
480929,A,A,A,A,A
639999,A,A,A,A,A
708509,A,A,A,A,A
465988,A,A,A,A,A
463768,A,A,A,A,A
471538,A,A,A,A,A
70319,A,A,A,A,A
496899,A,A,A,A,A
249788,A,A,A,A,A
80499,A,A,A,A,A
602498,A,A,A,A,A
144869,A,A,A,A,A
276529,A,A,A,A,A
510638,A,A,A,A,A
129869,A,A,A,A,A
26568,A,A,A,A,A
631618,A,A,A,A,A
641558,A,A,A,A,A
219099,A,A,A,A,A
77168,A,A,A,A,A
545269,A,A,A,A,A
45148,A,A,A,A,A
326328,A,A,A,A,A
602978,A,A,A,A,A
495708,A,A,A,A,A
407869,A,A,A,A,A
115698,A,A,A,A,A
642909,A,A,A,A,A
151648,A,A,A,A,A
426469,A,A,A,A,A
351358,A,A,A,A,A
667119,A,A,A,A,A
160258,A,A,A,A,A
615308,A,A,A,A,A
214908,A,A,A,A,A
643729,A,A,A,A,A
616529,A,A,A,A,A
453659,A,A,A,A,A
338199,A,A,A,A,A
279759,A,A,A,A,A
96508,A,A,A,A,A
287439,A,A,A,A,A
74358,A,A,A,A,A
302619,A,A,A,A,A
415159,A,A,A,A,A
636258,A,A,A,A,A
708159,A,A,A,A,A
109319,A,A,A,A,A
435048,A,A,A,A,A
286999,A,A,A,A,A
380808,A,A,A,A,A
680259,A,A,A,A,A
669528,A,A,A,A,A
86919,A,A,A,A,A
620309,A,A,A,A,A
370878,A,A,A,A,A
15708,A,A,A,A,A
701268,A,A,A,A,A
520618,A,A,A,A,A
192298,A,A,A,A,A
510129,A,A,A,A,A
509908,A,A,A,A,A
489298,A,A,A,A,A
505869,A,A,A,A,A
170818,A,A,A,A,A
23579,A,A,A,A,A
250969,A,A,A,A,A
401078,A,A,A,A,A
353288,A,A,A,A,A
52779,A,A,A,A,A
134089,A,A,A,A,A
125478,A,A,A,A,A
489179,A,A,A,A,A
693029,A,A,A,A,A
460838,A,A,A,A,A
155388,A,A,A,A,A
510399,A,A,A,A,A
144349,A,A,A,A,A
540648,A,A,A,A,A
327869,A,A,A,A,A
360698,A,A,A,A,A
399089,A,A,A,A,A
624019,A,A,A,A,A
364909,A,A,A,A,A
570418,A,A,A,A,A
133658,A,A,A,A,A
210389,A,A,A,A,A
473828,A,A,A,A,A
400849,A,A,A,A,A
115019,A,A,A,A,A
304219,A,A,A,A,A
683759,A,A,A,A,A
330859,A,A,A,A,A
310808,A,A,A,A,A
102148,A,A,A,A,A
8569,A,A,A,A,A
705748,A,A,A,A,A
611478,A,A,A,A,A
434869,A,A,A,A,A
526289,A,A,A,A,A
360159,A,A,A,A,A
327158,A,A,A,A,A
593788,A,A,A,A,A
290078,A,A,A,A,A
552579,A,A,A,A,A
291548,A,A,A,A,A
139779,A,A,A,A,A
596559,A,A,A,A,A
494169,A,A,A,A,A
558809,A,A,A,A,A
124409,A,A,A,A,A
617999,A,A,A,A,A
91589,A,A,A,A,A
81929,A,A,A,A,A
296039,A,A,A,A,A
487509,A,A,A,A,A
506119,A,A,A,A,A
137799,A,A,A,A,A
124198,A,A,A,A,A
17578,A,A,A,A,A
121738,A,A,A,A,A
252709,A,A,A,A,A
130829,A,A,A,A,A
514979,A,A,A,A,A
584309,A,A,A,A,A
602819,A,A,A,A,A
68758,A,A,A,A,A
501909,A,A,A,A,A
650508,A,A,A,A,A
214688,A,A,A,A,A
350679,A,A,A,A,A
551069,A,A,A,A,A
329488,A,A,A,A,A
515888,A,A,A,A,A
452049,A,A,A,A,A
107168,A,A,A,A,A
344868,A,A,A,A,A
362278,A,A,A,A,A
453198,A,A,A,A,A
632888,A,A,A,A,A
682639,A,A,A,A,A
324069,A,A,A,A,A
536518,A,A,A,A,A
361609,A,A,A,A,A
688978,A,A,A,A,A
229928,A,A,A,A,A
628349,A,A,A,A,A
463119,A,A,A,A,A
163279,A,A,A,A,A
266199,A,A,A,A,A
598218,A,A,A,A,A
594499,A,A,A,A,A
705779,A,A,A,A,A
149848,A,A,A,A,A
617198,A,A,A,A,A
419718,A,A,A,A,A
363538,A,A,A,A,A
146158,A,A,A,A,A
495668,A,A,A,A,A
540918,A,A,A,A,A
134009,A,A,A,A,A
712909,A,A,A,A,A
65329,A,A,A,A,A
685858,A,A,A,A,A
485779,A,A,A,A,A
306318,A,A,A,A,A
244808,A,A,A,A,A
680779,A,A,A,A,A
527289,A,A,A,A,A
246778,A,A,A,A,A
131039,A,A,A,A,A
355649,A,A,A,A,A
198439,A,A,A,A,A
290128,A,A,A,A,A
697959,A,A,A,A,A
387468,A,A,A,A,A
84698,A,A,A,A,A
282719,A,A,A,A,A
443529,A,A,A,A,A
300429,A,A,A,A,A
418758,A,A,A,A,A
195519,A,A,A,A,A
432709,A,A,A,A,A
696198,A,A,A,A,A
195629,A,A,A,A,A
440289,A,A,A,A,A
642978,A,A,A,A,A
94678,A,A,A,A,A
562729,A,A,A,A,A
82368,A,A,A,A,A
588178,A,A,A,A,A
563179,A,A,A,A,A
530108,A,A,A,A,A
98758,A,A,A,A,A
141858,A,A,A,A,A
469,A,A,A,A,A
219849,A,A,A,A,A
8178,A,A,A,A,A
265009,A,A,A,A,A
181478,A,A,A,A,A
463509,A,A,A,A,A
107429,A,A,A,A,A
478368,A,A,A,A,A
117909,A,A,A,A,A
305348,A,A,A,A,A
234609,A,A,A,A,A
586809,A,A,A,A,A
148698,A,A,A,A,A
203699,A,A,A,A,A
520749,A,A,A,A,A
459478,A,A,A,A,A
238148,A,A,A,A,A
488898,A,A,A,A,A
597839,A,A,A,A,A
445378,A,A,A,A,A
460328,A,A,A,A,A
703099,A,A,A,A,A
158808,A,A,A,A,A
225818,A,A,A,A,A
360388,A,A,A,A,A
661778,A,A,A,A,A
66759,A,A,A,A,A
5599,A,A,A,A,A
431898,A,A,A,A,A
40828,A,A,A,A,A
617308,A,A,A,A,A
707009,A,A,A,A,A
712788,A,A,A,A,A
412689,A,A,A,A,A
150898,A,A,A,A,A
559868,A,A,A,A,A
30789,A,A,A,A,A
279719,A,A,A,A,A
114249,A,A,A,A,A
197269,A,A,A,A,A
173998,A,A,A,A,A
616608,A,A,A,A,A
381848,A,A,A,A,A
569099,A,A,A,A,A
66838,A,A,A,A,A
411419,A,A,A,A,A
540929,A,A,A,A,A
47669,A,A,A,A,A
447219,A,A,A,A,A
565918,A,A,A,A,A
475649,A,A,A,A,A
502649,A,A,A,A,A
630189,A,A,A,A,A
437718,A,A,A,A,A
251138,A,A,A,A,A
583638,A,A,A,A,A
17958,A,A,A,A,A
158718,A,A,A,A,A
423419,A,A,A,A,A
16408,A,A,A,A,A
126318,A,A,A,A,A
126309,A,A,A,A,A
574148,A,A,A,A,A
16648,A,A,A,A,A
330529,A,A,A,A,A
56159,A,A,A,A,A
200339,A,A,A,A,A
154888,A,A,A,A,A
503148,A,A,A,A,A
123708,A,A,A,A,A
135669,A,A,A,A,A
459078,A,A,A,A,A
494509,A,A,A,A,A
642648,A,A,A,A,A
347899,A,A,A,A,A
463179,A,A,A,A,A
451748,A,A,A,A,A
317188,A,A,A,A,A
265529,A,A,A,A,A
46649,A,A,A,A,A
248158,A,A,A,A,A
195648,A,A,A,A,A
160009,A,A,A,A,A
516739,A,A,A,A,A
499809,A,A,A,A,A
33669,A,A,A,A,A
426909,A,A,A,A,A
713359,A,A,A,A,A
631099,A,A,A,A,A
75809,A,A,A,A,A
435548,A,A,A,A,A
342118,A,A,A,A,A
65459,A,A,A,A,A
143978,A,A,A,A,A
653948,A,A,A,A,A
337919,A,A,A,A,A
171319,A,A,A,A,A
28098,A,A,A,A,A
72258,A,A,A,A,A
414329,A,A,A,A,A
560589,A,A,A,A,A
156448,A,A,A,A,A
208039,A,A,A,A,A
332538,A,A,A,A,A
103218,A,A,A,A,A
339019,A,A,A,A,A
119758,A,A,A,A,A
590349,A,A,A,A,A
352118,A,A,A,A,A
249699,A,A,A,A,A
207709,A,A,A,A,A
328449,A,A,A,A,A
677338,A,A,A,A,A
403209,A,A,A,A,A
99709,A,A,A,A,A
675088,A,A,A,A,A
46009,A,A,A,A,A
39138,A,A,A,A,A
294068,A,A,A,A,A
532738,A,A,A,A,A
594978,A,A,A,A,A
436868,A,A,A,A,A
20079,A,A,A,A,A
37508,A,A,A,A,A
143389,A,A,A,A,A
268518,A,A,A,A,A
349078,A,A,A,A,A
421608,A,A,A,A,A
317489,A,A,A,A,A
139018,A,A,A,A,A
411238,A,A,A,A,A
113148,A,A,A,A,A
418818,A,A,A,A,A
447199,A,A,A,A,A
91389,A,A,A,A,A
184009,A,A,A,A,A
134769,A,A,A,A,A
372919,A,A,A,A,A
623138,A,A,A,A,A
672319,A,A,A,A,A
44309,A,A,A,A,A
36889,A,A,A,A,A
638958,A,A,A,A,A
433329,A,A,A,A,A
701218,A,A,A,A,A
290428,A,A,A,A,A
635588,A,A,A,A,A
153688,A,A,A,A,A
594918,A,A,A,A,A
494469,A,A,A,A,A
29358,A,A,A,A,A
443579,A,A,A,A,A
68238,A,A,A,A,A
3978,A,A,A,A,A
50829,A,A,A,A,A
687178,A,A,A,A,A
23498,A,A,A,A,A
146758,A,A,A,A,A
55689,A,A,A,A,A
269538,A,A,A,A,A
20398,A,A,A,A,A
662389,A,A,A,A,A
655519,A,A,A,A,A
368738,A,A,A,A,A
75669,A,A,A,A,A
654759,A,A,A,A,A
394229,A,A,A,A,A
442109,A,A,A,A,A
157048,A,A,A,A,A
309138,A,A,A,A,A
482508,A,A,A,A,A
63498,A,A,A,A,A
194379,A,A,A,A,A
699408,A,A,A,A,A
239709,A,A,A,A,A
278059,A,A,A,A,A
441479,A,A,A,A,A
116669,A,A,A,A,A
704648,A,A,A,A,A
340989,A,A,A,A,A
443068,A,A,A,A,A
312428,A,A,A,A,A
177588,A,A,A,A,A
424929,A,A,A,A,A
419088,A,A,A,A,A
448749,A,A,A,A,A
38349,A,A,A,A,A
187299,A,A,A,A,A
127848,A,A,A,A,A
578478,A,A,A,A,A
145199,A,A,A,A,A
378848,A,A,A,A,A
486549,A,A,A,A,A
344759,A,A,A,A,A
376028,A,A,A,A,A
384958,A,A,A,A,A
389519,A,A,A,A,A
651078,A,A,A,A,A
300259,A,A,A,A,A
536499,A,A,A,A,A
432698,A,A,A,A,A
470138,A,A,A,A,A
410278,A,A,A,A,A
298219,A,A,A,A,A
588098,A,A,A,A,A
697949,A,A,A,A,A
308989,A,A,A,A,A
508279,A,A,A,A,A
329859,A,A,A,A,A
548488,A,A,A,A,A
646969,A,A,A,A,A
440989,A,A,A,A,A
413428,A,A,A,A,A
626348,A,A,A,A,A
288279,A,A,A,A,A
383058,A,A,A,A,A
12978,A,A,A,A,A
508638,A,A,A,A,A
549118,A,A,A,A,A
169729,A,A,A,A,A
535358,A,A,A,A,A
207829,A,A,A,A,A
79889,A,A,A,A,A
575028,A,A,A,A,A
201379,A,A,A,A,A
738,A,A,A,A,A
459098,A,A,A,A,A
380159,A,A,A,A,A
277529,A,A,A,A,A
547098,A,A,A,A,A
234498,A,A,A,A,A
395089,A,A,A,A,A
289059,A,A,A,A,A
500289,A,A,A,A,A
442949,A,A,A,A,A
253929,A,A,A,A,A
693379,A,A,A,A,A
318499,A,A,A,A,A
104578,A,A,A,A,A
518319,A,A,A,A,A
531058,A,A,A,A,A
644059,A,A,A,A,A
125739,A,A,A,A,A
43078,A,A,A,A,A
414618,A,A,A,A,A
225739,A,A,A,A,A
427038,A,A,A,A,A
38999,A,A,A,A,A
39128,A,A,A,A,A
261449,A,A,A,A,A
347028,A,A,A,A,A
350929,A,A,A,A,A
127618,A,A,A,A,A
675298,A,A,A,A,A
539248,A,A,A,A,A
341369,A,A,A,A,A
507079,A,A,A,A,A
59318,A,A,A,A,A
122208,A,A,A,A,A
473369,A,A,A,A,A
203608,A,A,A,A,A
193698,A,A,A,A,A
307659,A,A,A,A,A
566498,A,A,A,A,A
117359,A,A,A,A,A
417468,A,A,A,A,A
650028,A,A,A,A,A
520288,A,A,A,A,A
388,A,A,A,A,A
524668,A,A,A,A,A
239928,A,A,A,A,A
231909,A,A,A,A,A
398419,A,A,A,A,A
163488,A,A,A,A,A
544959,A,A,A,A,A
659228,A,A,A,A,A
186019,A,A,A,A,A
15029,A,A,A,A,A
52719,A,A,A,A,A
701629,A,A,A,A,A
135409,A,A,A,A,A
210228,A,A,A,A,A
694269,A,A,A,A,A
30448,A,A,A,A,A
51349,A,A,A,A,A
245199,A,A,A,A,A
678048,A,A,A,A,A
406699,A,A,A,A,A
614459,A,A,A,A,A
27939,A,A,A,A,A
217138,A,A,A,A,A
708549,A,A,A,A,A
567419,A,A,A,A,A
644239,A,A,A,A,A
490619,A,A,A,A,A
664158,A,A,A,A,A
333268,A,A,A,A,A
583668,A,A,A,A,A
141938,A,A,A,A,A
688258,A,A,A,A,A
525109,A,A,A,A,A
401768,A,A,A,A,A
592038,A,A,A,A,A
262819,A,A,A,A,A
127978,A,A,A,A,A
476329,A,A,A,A,A
566948,A,A,A,A,A
455619,A,A,A,A,A
709438,A,A,A,A,A
540159,A,A,A,A,A
407988,A,A,A,A,A
209978,A,A,A,A,A
671298,A,A,A,A,A
339038,A,A,A,A,A
167328,A,A,A,A,A
261418,A,A,A,A,A
446449,A,A,A,A,A
443119,A,A,A,A,A
437339,A,A,A,A,A
387168,A,A,A,A,A
128949,A,A,A,A,A
373688,A,A,A,A,A
253019,A,A,A,A,A
594519,A,A,A,A,A
176948,A,A,A,A,A
410229,A,A,A,A,A
92999,A,A,A,A,A
674118,A,A,A,A,A
486848,A,A,A,A,A
355268,A,A,A,A,A
75368,A,A,A,A,A
257588,A,A,A,A,A
45888,A,A,A,A,A
649989,A,A,A,A,A
557699,A,A,A,A,A
239888,A,A,A,A,A
672658,A,A,A,A,A
600549,A,A,A,A,A
194709,A,A,A,A,A
409119,A,A,A,A,A
541479,A,A,A,A,A
490809,A,A,A,A,A
709539,A,A,A,A,A
638218,A,A,A,A,A
34149,A,A,A,A,A
82829,A,A,A,A,A
427528,A,A,A,A,A
440098,A,A,A,A,A
568479,A,A,A,A,A
619369,A,A,A,A,A
536269,A,A,A,A,A
606299,A,A,A,A,A
560238,A,A,A,A,A
566509,A,A,A,A,A
509798,A,A,A,A,A
77148,A,A,A,A,A
643718,A,A,A,A,A
442128,A,A,A,A,A
630519,A,A,A,A,A
545018,A,A,A,A,A
580509,A,A,A,A,A
65639,A,A,A,A,A
89738,A,A,A,A,A
523609,A,A,A,A,A
298509,A,A,A,A,A
659349,A,A,A,A,A
263928,A,A,A,A,A
366958,A,A,A,A,A
351108,A,A,A,A,A
478298,A,A,A,A,A
602668,A,A,A,A,A
315648,A,A,A,A,A
449749,A,A,A,A,A
108219,A,A,A,A,A
616589,A,A,A,A,A
675689,A,A,A,A,A
263879,A,A,A,A,A
327409,A,A,A,A,A
102638,A,A,A,A,A
644748,A,A,A,A,A
388979,A,A,A,A,A
82828,A,A,A,A,A
623238,A,A,A,A,A
109369,A,A,A,A,A
239399,A,A,A,A,A
14568,A,A,A,A,A
351629,A,A,A,A,A
333149,A,A,A,A,A
29919,A,A,A,A,A
449129,A,A,A,A,A
284068,A,A,A,A,A
75608,A,A,A,A,A
396589,A,A,A,A,A
575789,A,A,A,A,A
224778,A,A,A,A,A
557939,A,A,A,A,A
682168,A,A,A,A,A
70999,A,A,A,A,A
5139,A,A,A,A,A
508179,A,A,A,A,A
343869,A,A,A,A,A
539599,A,A,A,A,A
447118,A,A,A,A,A
659318,A,A,A,A,A
674879,A,A,A,A,A
700438,A,A,A,A,A
76358,A,A,A,A,A
172819,A,A,A,A,A
135078,A,A,A,A,A
300328,A,A,A,A,A
401568,A,A,A,A,A
611029,A,A,A,A,A
329349,A,A,A,A,A
487328,A,A,A,A,A
258298,A,A,A,A,A
615968,A,A,A,A,A
544049,A,A,A,A,A
251728,A,A,A,A,A
587689,A,A,A,A,A
199308,A,A,A,A,A
691068,A,A,A,A,A
522398,A,A,A,A,A
173939,A,A,A,A,A
449859,A,A,A,A,A
601019,A,A,A,A,A
151318,A,A,A,A,A
553269,A,A,A,A,A
135679,A,A,A,A,A
441629,A,A,A,A,A
304889,A,A,A,A,A
627438,A,A,A,A,A
439318,A,A,A,A,A
527359,A,A,A,A,A
616628,A,A,A,A,A
24249,A,A,A,A,A
524419,A,A,A,A,A
651379,A,A,A,A,A
687838,A,A,A,A,A
637598,A,A,A,A,A
324119,A,A,A,A,A
662898,A,A,A,A,A
102619,A,A,A,A,A
22239,A,A,A,A,A
553739,A,A,A,A,A
346988,A,A,A,A,A
427398,A,A,A,A,A
486969,A,A,A,A,A
204419,A,A,A,A,A
254898,A,A,A,A,A
654948,A,A,A,A,A
671759,A,A,A,A,A
53988,A,A,A,A,A
410808,A,A,A,A,A
271278,A,A,A,A,A
236009,A,A,A,A,A
573028,A,A,A,A,A
1789,A,A,A,A,A
565249,A,A,A,A,A
334169,A,A,A,A,A
69899,A,A,A,A,A
381708,A,A,A,A,A
640728,A,A,A,A,A
484239,A,A,A,A,A
487008,A,A,A,A,A
284329,A,A,A,A,A
128929,A,A,A,A,A
371819,A,A,A,A,A
611909,A,A,A,A,A
655419,A,A,A,A,A
700388,A,A,A,A,A
72069,A,A,A,A,A
131258,A,A,A,A,A
260098,A,A,A,A,A
538949,A,A,A,A,A
398038,A,A,A,A,A
65278,A,A,A,A,A
156548,A,A,A,A,A
652009,A,A,A,A,A
415818,A,A,A,A,A
642768,A,A,A,A,A
125738,A,A,A,A,A
219428,A,A,A,A,A
682289,A,A,A,A,A
224649,A,A,A,A,A
597279,A,A,A,A,A
606228,A,A,A,A,A
458258,A,A,A,A,A
481068,A,A,A,A,A
419458,A,A,A,A,A
401058,A,A,A,A,A
604928,A,A,A,A,A
476319,A,A,A,A,A
483419,A,A,A,A,A
384109,A,A,A,A,A
184139,A,A,A,A,A
122999,A,A,A,A,A
38699,A,A,A,A,A
264859,A,A,A,A,A
713839,A,A,A,A,A
138518,A,A,A,A,A
646439,A,A,A,A,A
373668,A,A,A,A,A
160818,A,A,A,A,A
44038,A,A,A,A,A
569038,A,A,A,A,A
44798,A,A,A,A,A
150419,A,A,A,A,A
149,A,A,A,A,A
611999,A,A,A,A,A
675839,A,A,A,A,A
62358,A,A,A,A,A
300549,A,A,A,A,A
240509,A,A,A,A,A
682169,A,A,A,A,A
385458,A,A,A,A,A
9129,A,A,A,A,A
30168,A,A,A,A,A
439118,A,A,A,A,A
673098,A,A,A,A,A
122299,A,A,A,A,A
643188,A,A,A,A,A
308729,A,A,A,A,A
550828,A,A,A,A,A
666869,A,A,A,A,A
654769,A,A,A,A,A
595169,A,A,A,A,A
67758,A,A,A,A,A
198038,A,A,A,A,A
422828,A,A,A,A,A
621989,A,A,A,A,A
221328,A,A,A,A,A
9349,A,A,A,A,A
193759,A,A,A,A,A
564238,A,A,A,A,A
74799,A,A,A,A,A
500438,A,A,A,A,A
286018,A,A,A,A,A
86728,A,A,A,A,A
332608,A,A,A,A,A
330129,A,A,A,A,A
276059,A,A,A,A,A
513398,A,A,A,A,A
440809,A,A,A,A,A
286789,A,A,A,A,A
115539,A,A,A,A,A
86509,A,A,A,A,A
84198,A,A,A,A,A
540988,A,A,A,A,A
20618,A,A,A,A,A
37929,A,A,A,A,A
580908,A,A,A,A,A
510089,A,A,A,A,A
214938,A,A,A,A,A
234849,A,A,A,A,A
324389,A,A,A,A,A
228208,A,A,A,A,A
151659,A,A,A,A,A
231479,A,A,A,A,A
602089,A,A,A,A,A
332758,A,A,A,A,A
368478,A,A,A,A,A
93869,A,A,A,A,A
554419,A,A,A,A,A
292848,A,A,A,A,A
17778,A,A,A,A,A
531849,A,A,A,A,A
178749,A,A,A,A,A
220818,A,A,A,A,A
68919,A,A,A,A,A
481859,A,A,A,A,A
438058,A,A,A,A,A
76818,A,A,A,A,A
546689,A,A,A,A,A
709748,A,A,A,A,A
561319,A,A,A,A,A
678639,A,A,A,A,A
151449,A,A,A,A,A
415409,A,A,A,A,A
649118,A,A,A,A,A
487599,A,A,A,A,A
315369,A,A,A,A,A
202838,A,A,A,A,A
69558,A,A,A,A,A
670948,A,A,A,A,A
39418,A,A,A,A,A
471599,A,A,A,A,A
324018,A,A,A,A,A
277709,A,A,A,A,A
241338,A,A,A,A,A
319439,A,A,A,A,A
374428,A,A,A,A,A
221958,A,A,A,A,A
646348,A,A,A,A,A
18329,A,A,A,A,A
55589,A,A,A,A,A
435578,A,A,A,A,A
429889,A,A,A,A,A
426719,A,A,A,A,A
430559,A,A,A,A,A
703489,A,A,A,A,A
263519,A,A,A,A,A
636338,A,A,A,A,A
425759,A,A,A,A,A
58419,A,A,A,A,A
152699,A,A,A,A,A
525748,A,A,A,A,A
709658,A,A,A,A,A
199639,A,A,A,A,A
10348,A,A,A,A,A
344788,A,A,A,A,A
326258,A,A,A,A,A
544948,A,A,A,A,A
523748,A,A,A,A,A
89069,A,A,A,A,A
594808,A,A,A,A,A
127168,A,A,A,A,A
79609,A,A,A,A,A
556889,A,A,A,A,A
54628,A,A,A,A,A
468078,A,A,A,A,A
68538,A,A,A,A,A
331239,A,A,A,A,A
319988,A,A,A,A,A
439828,A,A,A,A,A
611139,A,A,A,A,A
212619,A,A,A,A,A
263948,A,A,A,A,A
663939,A,A,A,A,A
602038,A,A,A,A,A
554488,A,A,A,A,A
618069,A,A,A,A,A
659628,A,A,A,A,A
688439,A,A,A,A,A
538778,A,A,A,A,A
703599,A,A,A,A,A
697889,A,A,A,A,A
638258,A,A,A,A,A
381549,A,A,A,A,A
92318,A,A,A,A,A
158289,A,A,A,A,A
8059,A,A,A,A,A
307438,A,A,A,A,A
648969,A,A,A,A,A
558449,A,A,A,A,A
403179,A,A,A,A,A
470118,A,A,A,A,A
620758,A,A,A,A,A
255349,A,A,A,A,A
471478,A,A,A,A,A
498249,A,A,A,A,A
68139,A,A,A,A,A
667279,A,A,A,A,A
429458,A,A,A,A,A
697669,A,A,A,A,A
581018,A,A,A,A,A
178708,A,A,A,A,A
139939,A,A,A,A,A
620479,A,A,A,A,A
364678,A,A,A,A,A
310278,A,A,A,A,A
123579,A,A,A,A,A
451518,A,A,A,A,A
664979,A,A,A,A,A
160719,A,A,A,A,A
256718,A,A,A,A,A
443808,A,A,A,A,A
39039,A,A,A,A,A
541859,A,A,A,A,A
81538,A,A,A,A,A
130418,A,A,A,A,A
644348,A,A,A,A,A
285978,A,A,A,A,A
93198,A,A,A,A,A
333038,A,A,A,A,A
243739,A,A,A,A,A
670579,A,A,A,A,A
47878,A,A,A,A,A
31478,A,A,A,A,A
43398,A,A,A,A,A
540258,A,A,A,A,A
140678,A,A,A,A,A
667889,A,A,A,A,A
778,A,A,A,A,A
97569,A,A,A,A,A
221898,A,A,A,A,A
644699,A,A,A,A,A
630899,A,A,A,A,A
60478,A,A,A,A,A
174169,A,A,A,A,A
635179,A,A,A,A,A
87829,A,A,A,A,A
593468,A,A,A,A,A
654188,A,A,A,A,A
622669,A,A,A,A,A
264198,A,A,A,A,A
367709,A,A,A,A,A
493489,A,A,A,A,A
514078,A,A,A,A,A
656988,A,A,A,A,A
659898,A,A,A,A,A
689249,A,A,A,A,A
134338,A,A,A,A,A
309088,A,A,A,A,A
150278,A,A,A,A,A
332869,A,A,A,A,A
19008,A,A,A,A,A
448649,A,A,A,A,A
88768,A,A,A,A,A
98808,A,A,A,A,A
55279,A,A,A,A,A
20769,A,A,A,A,A
37048,A,A,A,A,A
358088,A,A,A,A,A
510578,A,A,A,A,A
365208,A,A,A,A,A
323349,A,A,A,A,A
205848,A,A,A,A,A
468199,A,A,A,A,A
491079,A,A,A,A,A
399189,A,A,A,A,A
620749,A,A,A,A,A
163638,A,A,A,A,A
94949,A,A,A,A,A
197189,A,A,A,A,A
544398,A,A,A,A,A
12939,A,A,A,A,A
58609,A,A,A,A,A
343388,A,A,A,A,A
227439,A,A,A,A,A
406299,A,A,A,A,A
550988,A,A,A,A,A
